/l/users/speech_lab/ArabicSpeechCorpus/ArabicSpeechCorpus16K/		
train/ARA NORM  0341.wav	220301	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0342.wav	149887	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0343.wav	280631	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0344.wav	61666	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0345.wav	51089	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0346.wav	91788	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0347.wav	183867	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0348.wav	122850	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0349.wav	237191	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0350.wav	160397	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0351.wav	73357	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0352.wav	213904	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0353.wav	390711	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0354.wav	226871	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0355.wav	253437	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0356.wav	108950	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0357.wav	145211	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0358.wav	86583	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0359.wav	212539	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0360.wav	65591	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0361.wav	204173	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0362.wav	134626	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0363.wav	235579	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0364.wav	133520	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0365.wav	172774	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0366.wav	143249	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0367.wav	262626	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0368.wav	196748	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0369.wav	273579	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0370.wav	129254	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0371.wav	104760	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0372.wav	129677	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0373.wav	191628	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0374.wav	177804	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0375.wav	86583	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0376.wav	279266	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0377.wav	106722	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0378.wav	59106	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0379.wav	101004	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0380.wav	161677	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0381.wav	338573	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0382.wav	142733	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0383.wav	190182	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0384.wav	209890	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0385.wav	79842	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0386.wav	296930	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0387.wav	209293	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0388.wav	61495	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0389.wav	247522	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0390.wav	149560	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0391.wav	118413	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0392.wav	68237	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0393.wav	154167	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0394.wav	47244	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0395.wav	136844	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0396.wav	106722	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0397.wav	180113	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0398.wav	114914	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0399.wav	118758	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0400.wav	185757	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0401.wav	95013	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0402.wav	82833	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0403.wav	153259	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0404.wav	135569	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0405.wav	149563	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0406.wav	224042	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0407.wav	155960	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0408.wav	182157	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0409.wav	155191	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0410.wav	169527	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0411.wav	196753	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0412.wav	110657	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0413.wav	143267	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0414.wav	270647	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0415.wav	125154	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0416.wav	399931	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0417.wav	234381	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0418.wav	148023	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0419.wav	127800	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0420.wav	173647	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0421.wav	118071	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0422.wav	96827	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0423.wav	91277	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0424.wav	279181	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0425.wav	175074	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0426.wav	233019	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0427.wav	98871	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0428.wav	101179	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0429.wav	124390	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0430.wav	460514	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0431.wav	243515	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0432.wav	237197	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0433.wav	96738	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0434.wav	133602	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0435.wav	157751	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0436.wav	117388	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0437.wav	333964	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0438.wav	178402	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0439.wav	181218	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0440.wav	249400	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0441.wav	122513	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0442.wav	159884	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0443.wav	160827	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0444.wav	80955	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0445.wav	254946	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0446.wav	246416	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0447.wav	137787	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0448.wav	114064	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0449.wav	40333	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0450.wav	155618	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0451.wav	94007	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0452.wav	82914	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0453.wav	144098	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0454.wav	40593	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0455.wav	141285	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0456.wav	153233	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0457.wav	111927	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0458.wav	259985	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0459.wav	135394	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0460.wav	82146	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0461.wav	51767	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0462.wav	117133	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0463.wav	131843	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0464.wav	148450	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0465.wav	138807	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0466.wav	344973	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0467.wav	297806	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0468.wav	453009	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0469.wav	133602	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0470.wav	330040	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0471.wav	164834	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0472.wav	107063	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0473.wav	127120	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0474.wav	414779	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0475.wav	157840	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0476.wav	177975	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0477.wav	129421	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0478.wav	258530	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0479.wav	233101	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0480.wav	118895	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0481.wav	232934	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0482.wav	220898	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0483.wav	88802	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0484.wav	113126	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0485.wav	129259	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0486.wav	91381	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0487.wav	86327	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0488.wav	467938	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0489.wav	145548	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0490.wav	165268	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0491.wav	50064	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0492.wav	203661	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0493.wav	101858	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0494.wav	142310	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0495.wav	142988	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0496.wav	305037	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0497.wav	241040	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0498.wav	124813	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0499.wav	94779	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0500.wav	192653	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0501.wav	132834	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0502.wav	128226	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0503.wav	115973	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0504.wav	137258	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0505.wav	44859	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0506.wav	120218	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0507.wav	91533	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0508.wav	152546	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0509.wav	65680	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0510.wav	83856	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0511.wav	42637	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0512.wav	305634	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0513.wav	198967	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0514.wav	155533	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0515.wav	228834	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0516.wav	183778	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0517.wav	78988	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0518.wav	200080	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0519.wav	67127	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0520.wav	81378	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0521.wav	156815	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0522.wav	294203	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0523.wav	90508	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0524.wav	330129	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0525.wav	124646	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0526.wav	265015	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0527.wav	60475	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0528.wav	125253	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0529.wav	91024	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0530.wav	202210	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0531.wav	40760	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0532.wav	99724	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0533.wav	102114	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0534.wav	136588	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0535.wav	148880	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0536.wav	111757	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0537.wav	212624	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0538.wav	83255	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0539.wav	67640	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0540.wav	171661	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0541.wav	104674	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0542.wav	245133	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0543.wav	109715	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0544.wav	146747	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0545.wav	224059	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0546.wav	303927	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0547.wav	116877	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0548.wav	92301	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0549.wav	136736	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0550.wav	317840	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0551.wav	340877	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0552.wav	93242	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0553.wav	169868	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0554.wav	217574	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0555.wav	205794	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0556.wav	141759	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0557.wav	291042	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0558.wav	166715	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0559.wav	102370	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0560.wav	98192	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0561.wav	316983	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0562.wav	101606	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0563.wav	129031	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0564.wav	144825	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0565.wav	108603	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0566.wav	97506	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0567.wav	245649	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0568.wav	114317	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0569.wav	261346	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0570.wav	110306	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0571.wav	134114	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0572.wav	87010	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0573.wav	27536	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0574.wav	91451	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0575.wav	74896	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0576.wav	69435	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0577.wav	35127	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0578.wav	185744	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0579.wav	86856	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0580.wav	152546	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0581.wav	141623	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0582.wav	131981	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0583.wav	135824	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0584.wav	69004	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0585.wav	131984	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0586.wav	158690	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0587.wav	152976	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0588.wav	257847	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0589.wav	43575	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0590.wav	100407	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0591.wav	198289	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0592.wav	391569	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0593.wav	128323	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0594.wav	215446	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0595.wav	188386	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0596.wav	239671	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0597.wav	281911	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0598.wav	216882	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0599.wav	338061	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0600.wav	151010	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0601.wav	125922	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0602.wav	113126	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0603.wav	50828	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0604.wav	31714	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0605.wav	37175	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0606.wav	56635	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0607.wav	70114	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0608.wav	88225	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0609.wav	61003	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0610.wav	160485	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0611.wav	185830	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0612.wav	158949	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0613.wav	92235	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0614.wav	44689	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0615.wav	123021	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0616.wav	184122	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0617.wav	115682	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0618.wav	63031	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0619.wav	83426	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0620.wav	85136	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0621.wav	244966	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0622.wav	118157	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0623.wav	134028	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0624.wav	171831	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0625.wav	73868	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0626.wav	353424	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0627.wav	150758	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0628.wav	148877	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0629.wav	304866	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0630.wav	246713	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0631.wav	199821	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0632.wav	102541	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0633.wav	278618	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0634.wav	42052	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0635.wav	33459	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0636.wav	94178	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0637.wav	371847	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0638.wav	98786	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0639.wav	222599	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0640.wav	60215	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0641.wav	241207	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0642.wav	155533	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0643.wav	160827	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0644.wav	70886	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0645.wav	94520	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0646.wav	170722	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0647.wav	81804	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0648.wav	151270	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0649.wav	164407	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0650.wav	167821	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0651.wav	261359	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0652.wav	107198	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0653.wav	76600	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0654.wav	75664	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0655.wav	96059	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0656.wav	281826	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0657.wav	57058	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0658.wav	91018	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0659.wav	84791	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0660.wav	55588	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0661.wav	180280	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0662.wav	405218	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0663.wav	53901	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0664.wav	150049	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0665.wav	224444	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0666.wav	180364	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0667.wav	93410	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0668.wav	305723	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0669.wav	133350	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0670.wav	274317	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0671.wav	294033	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0672.wav	354269	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0673.wav	258193	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0674.wav	49042	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0675.wav	32567	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0676.wav	103053	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0677.wav	171575	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0678.wav	278924	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0679.wav	245563	speaker_embedding/ASC_speaker_embedding.npy
train/ARA NORM  0680.wav	181654	speaker_embedding/ASC_speaker_embedding.npy
